Date;Time;DateTime;Country;DC_Power;AC_Power;Ambient_Temperature;Module_Temperature;Irradiation;Day;Month;Hour;Daily_Yield;Total_Yield
09/04/2024;23;09/04/2024 23:00;India;0.0;0.0;31.44;35.4;0.0;9;4;23;405.353;902671.392
09/04/2024;0;09/04/2024 00:00;Australia;0.0;0.0;24.07;30.13;0.01;9;4;0;383.14;1073133.676
09/04/2024;1;09/04/2024 01:00;Australia;0.0;0.0;24.27;30.06;0.0;9;4;1;383.14;1073516.816
09/04/2024;2;09/04/2024 02:00;Australia;0.0;0.0;24.19;28.91;0.0;9;4;2;383.14;1073899.956
09/04/2024;3;09/04/2024 03:00;Australia;0.0;0.0;24.95;28.46;0.016;9;4;3;383.14;1074283.096
09/04/2024;4;09/04/2024 04:00;Australia;0.0;0.0;23.5;30.07;0.0;9;4;4;383.14;1074666.236
09/04/2024;5;09/04/2024 05:00;Australia;0.0;0.0;23.78;29.95;0.0;9;4;5;383.14;1075049.376
09/04/2024;6;09/04/2024 06:00;Australia;0.0;0.0;23.41;28.66;0.02;9;4;6;383.14;1075432.516
09/04/2024;7;09/04/2024 07:00;Australia;12.457;10.881;23.86;30.9;0.197;9;4;7;383.14;1075815.656
09/04/2024;8;09/04/2024 08:00;Australia;25.052;21.493;24.21;29.54;0.379;9;4;8;383.14;1076198.796
09/04/2024;9;09/04/2024 09:00;Australia;35.358;32.435;24.42;29.01;0.544;9;4;9;383.14;1076581.936
09/04/2024;10;09/04/2024 10:00;Australia;46.035;41.088;24.6;28.79;0.722;9;4;10;383.14;1076965.0760000001
09/04/2024;11;09/04/2024 11:00;Australia;60.491;53.02;24.14;28.14;0.966;9;4;11;383.14;1077348.216
09/04/2024;12;09/04/2024 12:00;Australia;66.588;59.357;25.06;29.11;1.026;9;4;12;383.14;1077731.356
09/04/2024;13;09/04/2024 13:00;Australia;63.118;56.58;24.55;29.07;0.973;9;4;13;383.14;1078114.496
09/04/2024;14;09/04/2024 14:00;Australia;49.046;43.418;24.4;30.0;0.748;9;4;14;383.14;1078497.636
09/04/2024;15;09/04/2024 15:00;Australia;37.25;32.213;24.04;29.33;0.587;9;4;15;383.14;1078880.776
09/04/2024;16;09/04/2024 16:00;Australia;24.528;20.926;24.33;29.14;0.38;9;4;16;383.14;1079263.916
09/04/2024;17;09/04/2024 17:00;Australia;13.345;11.729;24.67;31.34;0.216;9;4;17;383.14;1079647.056
09/04/2024;18;09/04/2024 18:00;Australia;0.0;0.0;24.22;28.81;0.009;9;4;18;383.14;1080030.196
09/04/2024;19;09/04/2024 19:00;Australia;0.0;0.0;23.46;29.18;0.001;9;4;19;383.14;1080413.336
09/04/2024;20;09/04/2024 20:00;Australia;0.0;0.0;23.9;29.46;0.014;9;4;20;383.14;1080796.476
09/04/2024;21;09/04/2024 21:00;Australia;0.0;0.0;24.09;29.13;0.0;9;4;21;383.14;1081179.616
09/04/2024;22;09/04/2024 22:00;Australia;0.0;0.0;23.36;29.47;0.016;9;4;22;383.14;1081562.756
09/04/2024;23;09/04/2024 23:00;Australia;0.0;0.0;23.3;30.09;0.0;9;4;23;383.14;1081945.896
10/04/2024;0;10/04/2024 00:00;Norway;0.0;0.0;10.49;14.12;0.0;10;4;0;364.229;600930.293
10/04/2024;1;10/04/2024 01:00;Norway;0.0;0.0;10.3;15.08;0.0;10;4;1;364.229;601294.522
10/04/2024;2;10/04/2024 02:00;Norway;0.0;0.0;10.72;17.2;0.0;10;4;2;364.229;601658.751
10/04/2024;3;10/04/2024 03:00;Norway;0.0;0.0;10.35;15.97;0.0;10;4;3;364.229;602022.98
10/04/2024;4;10/04/2024 04:00;Norway;0.0;0.0;10.86;16.17;0.012;10;4;4;364.229;602387.209
10/04/2024;5;10/04/2024 05:00;Norway;0.0;0.0;10.1;15.61;0.0;10;4;5;364.229;602751.438
10/04/2024;6;10/04/2024 06:00;Norway;11.499;9.939;9.82;14.07;0.235;10;4;6;364.229;603115.667
10/04/2024;7;10/04/2024 07:00;Norway;16.776;15.231;10.2;15.33;0.336;10;4;7;364.229;603479.896
10/04/2024;8;10/04/2024 08:00;Norway;27.041;23.775;10.57;14.83;0.538;10;4;8;364.229;603844.125
10/04/2024;9;10/04/2024 09:00;Norway;33.038;29.698;10.23;14.68;0.678;10;4;9;364.229;604208.354
10/04/2024;10;10/04/2024 10:00;Norway;43.242;38.632;10.17;15.17;0.868;10;4;10;364.229;604572.583
10/04/2024;11;10/04/2024 11:00;Norway;44.651;39.948;10.13;15.92;0.953;10;4;11;364.229;604936.812
10/04/2024;12;10/04/2024 12:00;Norway;49.744;43.984;10.29;16.91;1.016;10;4;12;364.229;605301.041
10/04/2024;13;10/04/2024 13:00;Norway;47.343;43.639;9.96;14.09;0.905;10;4;13;364.229;605665.27
10/04/2024;14;10/04/2024 14:00;Norway;43.88;38.82;10.98;15.07;0.88;10;4;14;364.229;606029.499
10/04/2024;15;10/04/2024 15:00;Norway;35.826;33.535;10.31;14.34;0.744;10;4;15;364.229;606393.728
10/04/2024;16;10/04/2024 16:00;Norway;25.522;21.362;10.83;15.41;0.524;10;4;16;364.229;606757.9569999999
10/04/2024;17;10/04/2024 17:00;Norway;18.037;14.991;11.44;14.23;0.372;10;4;17;364.229;607122.186
10/04/2024;18;10/04/2024 18:00;Norway;11.767;10.675;10.01;14.04;0.244;10;4;18;364.229;607486.415
10/04/2024;19;10/04/2024 19:00;Norway;0.0;0.0;10.28;15.98;0.0;10;4;19;364.229;607850.644
10/04/2024;20;10/04/2024 20:00;Norway;0.0;0.0;11.0;14.87;0.0;10;4;20;364.229;608214.873
10/04/2024;21;10/04/2024 21:00;Norway;0.0;0.0;11.45;14.93;0.0;10;4;21;364.229;608579.102
10/04/2024;22;10/04/2024 22:00;Norway;0.0;0.0;10.29;13.36;0.0;10;4;22;364.229;608943.331
10/04/2024;23;10/04/2024 23:00;Norway;0.0;0.0;10.36;14.58;0.028;10;4;23;364.229;609307.5599999999
10/04/2024;0;10/04/2024 00:00;Brazil;0.0;0.0;27.26;31.17;0.046;10;4;0;436.718;1148878.718
10/04/2024;1;10/04/2024 01:00;Brazil;0.0;0.0;27.21;31.83;0.0;10;4;1;436.718;1149315.436
10/04/2024;2;10/04/2024 02:00;Brazil;0.0;0.0;26.13;30.67;0.0;10;4;2;436.718;1149752.154
10/04/2024;3;10/04/2024 03:00;Brazil;0.0;0.0;25.98;30.84;0.0;10;4;3;436.718;1150188.872
10/04/2024;4;10/04/2024 04:00;Brazil;0.0;0.0;27.63;30.71;0.0;10;4;4;436.718;1150625.59
10/04/2024;5;10/04/2024 05:00;Brazil;0.0;0.0;26.54;31.93;0.036;10;4;5;436.718;1151062.308
10/04/2024;6;10/04/2024 06:00;Brazil;0.0;0.0;27.14;31.29;0.0;10;4;6;436.718;1151499.026
10/04/2024;7;10/04/2024 07:00;Brazil;17.535;16.206;26.47;31.04;0.279;10;4;7;436.718;1151935.744
10/04/2024;8;10/04/2024 08:00;Brazil;26.686;24.607;26.38;31.33;0.371;10;4;8;436.718;1152372.462
10/04/2024;9;10/04/2024 09:00;Brazil;40.002;37.356;26.86;32.34;0.56;10;4;9;436.718;1152809.18
10/04/2024;10;10/04/2024 10:00;Brazil;54.553;51.537;26.19;31.57;0.792;10;4;10;436.718;1153245.898
10/04/2024;11;10/04/2024 11:00;Brazil;63.089;57.547;25.95;32.35;0.879;10;4;11;436.718;1153682.616
10/04/2024;12;10/04/2024 12:00;Brazil;66.284;57.87;26.7;31.38;0.975;10;4;12;436.718;1154119.334
10/04/2024;13;10/04/2024 13:00;Brazil;63.032;60.298;26.42;32.82;0.915;10;4;13;436.718;1154556.052
10/04/2024;14;10/04/2024 14:00;Brazil;59.839;53.552;26.22;32.46;0.83;10;4;14;436.718;1154992.77
10/04/2024;15;10/04/2024 15:00;Brazil;41.239;38.927;27.19;30.11;0.593;10;4;15;436.718;1155429.488
10/04/2024;16;10/04/2024 16:00;Brazil;26.55;25.049;26.02;32.4;0.363;10;4;16;436.718;1155866.206
10/04/2024;17;10/04/2024 17:00;Brazil;14.888;13.769;25.96;32.53;0.266;10;4;17;436.718;1156302.924
10/04/2024;18;10/04/2024 18:00;Brazil;0.0;0.0;26.59;32.32;0.027;10;4;18;436.718;1156739.642
10/04/2024;19;10/04/2024 19:00;Brazil;0.0;0.0;26.3;31.14;0.026;10;4;19;436.718;1157176.36
10/04/2024;20;10/04/2024 20:00;Brazil;0.0;0.0;26.23;31.76;0.0;10;4;20;436.718;1157613.078
10/04/2024;21;10/04/2024 21:00;Brazil;0.0;0.0;26.82;32.18;0.0;10;4;21;436.718;1158049.796
10/04/2024;22;10/04/2024 22:00;Brazil;0.0;0.0;26.79;31.75;0.013;10;4;22;436.718;1158486.514
10/04/2024;23;10/04/2024 23:00;Brazil;0.0;0.0;27.09;31.56;0.0;10;4;23;436.718;1158923.232
10/04/2024;0;10/04/2024 00:00;India;0.0;0.0;31.89;35.54;0.024;10;4;0;407.931;903079.323
10/04/2024;1;10/04/2024 01:00;India;0.0;0.0;31.74;35.51;0.02;10;4;1;407.931;903487.254
10/04/2024;2;10/04/2024 02:00;India;0.0;0.0;32.13;36.49;0.031;10;4;2;407.931;903895.1849999999
10/04/2024;3;10/04/2024 03:00;India;0.0;0.0;31.8;34.98;0.006;10;4;3;407.931;904303.116
10/04/2024;4;10/04/2024 04:00;India;0.0;0.0;30.73;36.45;0.004;10;4;4;407.931;904711.047
10/04/2024;5;10/04/2024 05:00;India;0.0;0.0;30.82;36.94;0.0;10;4;5;407.931;905118.978
10/04/2024;6;10/04/2024 06:00;India;9.661;8.482;31.99;36.91;0.166;10;4;6;407.931;905526.909
10/04/2024;7;10/04/2024 07:00;India;17.084;16.062;31.82;34.94;0.312;10;4;7;407.931;905934.84
10/04/2024;8;10/04/2024 08:00;India;23.694;21.535;32.21;35.8;0.396;10;4;8;407.931;906342.771
10/04/2024;9;10/04/2024 09:00;India;36.355;33.298;31.44;35.79;0.625;10;4;9;407.931;906750.702
10/04/2024;10;10/04/2024 10:00;India;47.99;46.015;31.41;36.94;0.827;10;4;10;407.931;907158.633
10/04/2024;11;10/04/2024 11:00;India;55.092;50.142;31.51;36.53;0.944;10;4;11;407.931;907566.564
10/04/2024;12;10/04/2024 12:00;India;56.042;53.8;30.7;38.14;0.947;10;4;12;407.931;907974.495
10/04/2024;13;10/04/2024 13:00;India;59.161;55.192;31.51;35.59;0.979;10;4;13;407.931;908382.426
10/04/2024;14;10/04/2024 14:00;India;46.789;44.177;32.35;36.77;0.775;10;4;14;407.931;908790.357
10/04/2024;15;10/04/2024 15:00;India;34.997;32.745;31.57;34.84;0.598;10;4;15;407.931;909198.288
10/04/2024;16;10/04/2024 16:00;India;26.118;22.625;31.06;34.78;0.449;10;4;16;407.931;909606.219
10/04/2024;17;10/04/2024 17:00;India;16.375;15.024;31.99;38.52;0.248;10;4;17;407.931;910014.15
10/04/2024;18;10/04/2024 18:00;India;9.605;8.834;31.37;36.4;0.176;10;4;18;407.931;910422.081
10/04/2024;19;10/04/2024 19:00;India;0.0;0.0;31.83;37.05;0.0;10;4;19;407.931;910830.012
10/04/2024;20;10/04/2024 20:00;India;0.0;0.0;32.03;37.09;0.001;10;4;20;407.931;911237.943
10/04/2024;21;10/04/2024 21:00;India;0.0;0.0;31.78;37.33;0.0;10;4;21;407.931;911645.874
10/04/2024;22;10/04/2024 22:00;India;0.0;0.0;31.3;37.84;0.021;10;4;22;407.931;912053.805
10/04/2024;23;10/04/2024 23:00;India;0.0;0.0;31.12;37.5;0.0;10;4;23;407.931;912461.736
10/04/2024;0;10/04/2024 00:00;Australia;0.0;0.0;23.89;29.59;0.006;10;4;0;397.835;1082343.731
10/04/2024;1;10/04/2024 01:00;Australia;0.0;0.0;23.67;30.93;0.037;10;4;1;397.835;1082741.566
10/04/2024;2;10/04/2024 02:00;Australia;0.0;0.0;25.11;29.11;0.0;10;4;2;397.835;1083139.401
10/04/2024;3;10/04/2024 03:00;Australia;0.0;0.0;23.8;28.52;0.012;10;4;3;397.835;1083537.236
10/04/2024;4;10/04/2024 04:00;Australia;0.0;0.0;24.48;27.94;0.007;10;4;4;397.835;1083935.071
10/04/2024;5;10/04/2024 05:00;Australia;0.0;0.0;24.17;30.5;0.0;10;4;5;397.835;1084332.906
10/04/2024;6;10/04/2024 06:00;Australia;0.0;0.0;24.18;26.97;0.014;10;4;6;397.835;1084730.741
10/04/2024;7;10/04/2024 07:00;Australia;14.544;12.908;24.38;27.83;0.222;10;4;7;397.835;1085128.5760000001
10/04/2024;8;10/04/2024 08:00;Australia;23.821;21.11;23.87;31.05;0.368;10;4;8;397.835;1085526.411
10/04/2024;9;10/04/2024 09:00;Australia;37.025;32.268;24.41;26.89;0.574;10;4;9;397.835;1085924.246
10/04/2024;10;10/04/2024 10:00;Australia;50.746;45.87;24.64;29.84;0.769;10;4;10;397.835;1086322.081
10/04/2024;11;10/04/2024 11:00;Australia;62.859;56.87;24.25;29.05;0.945;10;4;11;397.835;1086719.916
10/04/2024;12;10/04/2024 12:00;Australia;69.094;63.373;24.69;29.9;1.084;10;4;12;397.835;1087117.751
10/04/2024;13;10/04/2024 13:00;Australia;64.62;57.099;24.31;29.39;0.96;10;4;13;397.835;1087515.586
10/04/2024;14;10/04/2024 14:00;Australia;52.391;44.274;24.68;27.89;0.796;10;4;14;397.835;1087913.421
10/04/2024;15;10/04/2024 15:00;Australia;34.349;29.741;24.21;29.7;0.539;10;4;15;397.835;1088311.256
10/04/2024;16;10/04/2024 16:00;Australia;25.38;22.108;24.19;29.6;0.415;10;4;16;397.835;1088709.091
10/04/2024;17;10/04/2024 17:00;Australia;13.861;12.214;24.82;29.12;0.237;10;4;17;397.835;1089106.926
10/04/2024;18;10/04/2024 18:00;Australia;0.0;0.0;24.52;28.97;0.0;10;4;18;397.835;1089504.761
10/04/2024;19;10/04/2024 19:00;Australia;0.0;0.0;24.04;27.72;0.023;10;4;19;397.835;1089902.596
10/04/2024;20;10/04/2024 20:00;Australia;0.0;0.0;24.94;28.74;0.0;10;4;20;397.835;1090300.431
10/04/2024;21;10/04/2024 21:00;Australia;0.0;0.0;24.33;28.9;0.004;10;4;21;397.835;1090698.266
10/04/2024;22;10/04/2024 22:00;Australia;0.0;0.0;24.67;28.08;0.0;10;4;22;397.835;1091096.101
10/04/2024;23;10/04/2024 23:00;Australia;0.0;0.0;24.84;28.62;0.037;10;4;23;397.835;1091493.936
11/04/2024;0;11/04/2024 00:00;Norway;0.0;0.0;9.85;14.49;0.0;11;4;0;364.662;609672.222
11/04/2024;1;11/04/2024 01:00;Norway;0.0;0.0;10.15;14.6;0.0;11;4;1;364.662;610036.884
11/04/2024;2;11/04/2024 02:00;Norway;0.0;0.0;10.79;14.62;0.023;11;4;2;364.662;610401.546
11/04/2024;3;11/04/2024 03:00;Norway;0.0;0.0;10.32;14.84;0.004;11;4;3;364.662;610766.208
11/04/2024;4;11/04/2024 04:00;Norway;0.0;0.0;10.68;15.52;0.0;11;4;4;364.662;611130.87
11/04/2024;5;11/04/2024 05:00;Norway;0.0;0.0;10.67;18.43;0.0;11;4;5;364.662;611495.532
11/04/2024;6;11/04/2024 06:00;Norway;11.362;9.938;9.82;15.93;0.201;11;4;6;364.662;611860.194
11/04/2024;7;11/04/2024 07:00;Norway;18.239;17.064;10.24;17.94;0.393;11;4;7;364.662;612224.856
11/04/2024;8;11/04/2024 08:00;Norway;26.227;23.731;10.05;15.51;0.526;11;4;8;364.662;612589.518
11/04/2024;9;11/04/2024 09:00;Norway;35.229;30.143;11.24;14.68;0.674;11;4;9;364.662;612954.18
11/04/2024;10;11/04/2024 10:00;Norway;40.985;38.573;10.76;17.45;0.818;11;4;10;364.662;613318.842
11/04/2024;11;11/04/2024 11:00;Norway;45.115;42.964;10.69;14.8;0.899;11;4;11;364.662;613683.504
11/04/2024;12;11/04/2024 12:00;Norway;49.687;45.238;10.32;15.66;0.977;11;4;12;364.662;614048.166
11/04/2024;13;11/04/2024 13:00;Norway;45.389;39.098;9.79;16.29;0.91;11;4;13;364.662;614412.828
11/04/2024;14;11/04/2024 14:00;Norway;45.08;38.901;10.2;14.26;0.899;11;4;14;364.662;614777.49
11/04/2024;15;11/04/2024 15:00;Norway;31.269;29.834;10.24;14.2;0.62;11;4;15;364.662;615142.152
11/04/2024;16;11/04/2024 16:00;Norway;25.439;22.316;10.34;16.18;0.477;11;4;16;364.662;615506.814
11/04/2024;17;11/04/2024 17:00;Norway;17.979;16.986;10.39;15.06;0.372;11;4;17;364.662;615871.476
11/04/2024;18;11/04/2024 18:00;Norway;11.055;9.876;10.47;15.63;0.24;11;4;18;364.662;616236.138
11/04/2024;19;11/04/2024 19:00;Norway;0.0;0.0;11.08;15.61;0.01;11;4;19;364.662;616600.8
11/04/2024;20;11/04/2024 20:00;Norway;0.0;0.0;10.88;15.04;0.0;11;4;20;364.662;616965.4619999999
11/04/2024;21;11/04/2024 21:00;Norway;0.0;0.0;10.88;15.95;0.0;11;4;21;364.662;617330.124
11/04/2024;22;11/04/2024 22:00;Norway;0.0;0.0;11.36;14.32;0.021;11;4;22;364.662;617694.786
11/04/2024;23;11/04/2024 23:00;Norway;0.0;0.0;10.41;14.55;0.014;11;4;23;364.662;618059.448
11/04/2024;0;11/04/2024 00:00;Brazil;0.0;0.0;26.33;32.43;0.006;11;4;0;437.893;1159361.125
11/04/2024;1;11/04/2024 01:00;Brazil;0.0;0.0;27.68;31.29;0.0;11;4;1;437.893;1159799.018
11/04/2024;2;11/04/2024 02:00;Brazil;0.0;0.0;27.56;32.54;0.0;11;4;2;437.893;1160236.911
11/04/2024;3;11/04/2024 03:00;Brazil;0.0;0.0;26.81;33.63;0.0;11;4;3;437.893;1160674.804
11/04/2024;4;11/04/2024 04:00;Brazil;0.0;0.0;26.24;31.28;0.0;11;4;4;437.893;1161112.697
11/04/2024;5;11/04/2024 05:00;Brazil;0.0;0.0;27.02;31.09;0.006;11;4;5;437.893;1161550.59
11/04/2024;6;11/04/2024 06:00;Brazil;0.0;0.0;27.28;31.51;0.034;11;4;6;437.893;1161988.483
11/04/2024;7;11/04/2024 07:00;Brazil;15.039;14.476;26.36;32.1;0.23;11;4;7;437.893;1162426.376
11/04/2024;8;11/04/2024 08:00;Brazil;29.268;27.587;27.06;32.42;0.384;11;4;8;437.893;1162864.269
11/04/2024;9;11/04/2024 09:00;Brazil;40.319;37.536;27.09;32.23;0.577;11;4;9;437.893;1163302.162
11/04/2024;10;11/04/2024 10:00;Brazil;49.144;43.794;27.39;33.09;0.715;11;4;10;437.893;1163740.055
11/04/2024;11;11/04/2024 11:00;Brazil;62.399;60.711;26.8;31.43;0.912;11;4;11;437.893;1164177.948
11/04/2024;12;11/04/2024 12:00;Brazil;74.526;70.082;26.23;31.29;1.091;11;4;12;437.893;1164615.841
11/04/2024;13;11/04/2024 13:00;Brazil;62.838;59.948;26.76;33.22;0.912;11;4;13;437.893;1165053.734
11/04/2024;14;11/04/2024 14:00;Brazil;53.181;49.226;26.28;30.09;0.74;11;4;14;437.893;1165491.627
11/04/2024;15;11/04/2024 15:00;Brazil;40.056;35.723;26.46;33.75;0.563;11;4;15;437.893;1165929.52
11/04/2024;16;11/04/2024 16:00;Brazil;25.838;23.679;27.94;32.03;0.388;11;4;16;437.893;1166367.413
11/04/2024;17;11/04/2024 17:00;Brazil;16.703;15.131;26.49;29.45;0.229;11;4;17;437.893;1166805.306
11/04/2024;18;11/04/2024 18:00;Brazil;0.0;0.0;27.16;31.7;0.0;11;4;18;437.893;1167243.199
11/04/2024;19;11/04/2024 19:00;Brazil;0.0;0.0;27.56;31.93;0.031;11;4;19;437.893;1167681.092
11/04/2024;20;11/04/2024 20:00;Brazil;0.0;0.0;26.45;30.97;0.0;11;4;20;437.893;1168118.985
11/04/2024;21;11/04/2024 21:00;Brazil;0.0;0.0;27.12;30.88;0.017;11;4;21;437.893;1168556.878
11/04/2024;22;11/04/2024 22:00;Brazil;0.0;0.0;26.18;31.43;0.002;11;4;22;437.893;1168994.771
11/04/2024;23;11/04/2024 23:00;Brazil;0.0;0.0;26.91;33.33;0.0;11;4;23;437.893;1169432.664
11/04/2024;0;11/04/2024 00:00;India;0.0;0.0;31.56;35.69;0.019;11;4;0;408.056;912869.792
11/04/2024;1;11/04/2024 01:00;India;0.0;0.0;31.28;37.02;0.0;11;4;1;408.056;913277.848
11/04/2024;2;11/04/2024 02:00;India;0.0;0.0;31.67;35.66;0.003;11;4;2;408.056;913685.904
11/04/2024;3;11/04/2024 03:00;India;0.0;0.0;32.24;39.04;0.02;11;4;3;408.056;914093.96
11/04/2024;4;11/04/2024 04:00;India;0.0;0.0;32.19;37.15;0.0;11;4;4;408.056;914502.016
11/04/2024;5;11/04/2024 05:00;India;0.0;0.0;32.32;38.46;0.0;11;4;5;408.056;914910.072
11/04/2024;6;11/04/2024 06:00;India;9.867;8.912;31.24;36.99;0.142;11;4;6;408.056;915318.128
11/04/2024;7;11/04/2024 07:00;India;16.627;15.853;31.85;36.48;0.258;11;4;7;408.056;915726.184
11/04/2024;8;11/04/2024 08:00;India;26.855;24.816;32.13;36.72;0.455;11;4;8;408.056;916134.24
11/04/2024;9;11/04/2024 09:00;India;36.975;33.413;32.11;35.6;0.638;11;4;9;408.056;916542.296
11/04/2024;10;11/04/2024 10:00;India;54.028;47.021;31.64;36.43;0.888;11;4;10;408.056;916950.352
11/04/2024;11;11/04/2024 11:00;India;51.621;45.506;31.85;36.04;0.85;11;4;11;408.056;917358.408
11/04/2024;12;11/04/2024 12:00;India;60.237;55.765;32.29;37.71;1.001;11;4;12;408.056;917766.464
11/04/2024;13;11/04/2024 13:00;India;56.999;51.759;31.71;36.0;0.94;11;4;13;408.056;918174.52
11/04/2024;14;11/04/2024 14:00;India;49.445;45.382;31.12;36.33;0.814;11;4;14;408.056;918582.576
11/04/2024;15;11/04/2024 15:00;India;36.59;35.319;31.85;38.23;0.626;11;4;15;408.056;918990.632
11/04/2024;16;11/04/2024 16:00;India;25.091;21.25;31.5;37.85;0.396;11;4;16;408.056;919398.688
11/04/2024;17;11/04/2024 17:00;India;16.445;14.722;32.06;37.35;0.267;11;4;17;408.056;919806.744
11/04/2024;18;11/04/2024 18:00;India;8.93;8.338;32.41;36.64;0.122;11;4;18;408.056;920214.8
11/04/2024;19;11/04/2024 19:00;India;0.0;0.0;30.44;37.58;0.018;11;4;19;408.056;920622.856
11/04/2024;20;11/04/2024 20:00;India;0.0;0.0;32.0;35.7;0.028;11;4;20;408.056;921030.912
11/04/2024;21;11/04/2024 21:00;India;0.0;0.0;31.56;36.02;0.009;11;4;21;408.056;921438.968
11/04/2024;22;11/04/2024 22:00;India;0.0;0.0;32.15;35.99;0.005;11;4;22;408.056;921847.024
11/04/2024;23;11/04/2024 23:00;India;0.0;0.0;32.22;34.92;0.011;11;4;23;408.056;922255.08
11/04/2024;0;11/04/2024 00:00;Australia;0.0;0.0;24.32;28.7;0.02;11;4;0;384.49899999999997;1091878.435
11/04/2024;1;11/04/2024 01:00;Australia;0.0;0.0;23.63;29.32;0.0;11;4;1;384.49899999999997;1092262.934
11/04/2024;2;11/04/2024 02:00;Australia;0.0;0.0;25.24;29.56;0.025;11;4;2;384.49899999999997;1092647.433
11/04/2024;3;11/04/2024 03:00;Australia;0.0;0.0;24.45;30.63;0.0;11;4;3;384.49899999999997;1093031.932
11/04/2024;4;11/04/2024 04:00;Australia;0.0;0.0;25.06;29.06;0.003;11;4;4;384.49899999999997;1093416.431
11/04/2024;5;11/04/2024 05:00;Australia;0.0;0.0;23.79;29.79;0.0;11;4;5;384.49899999999997;1093800.93
11/04/2024;6;11/04/2024 06:00;Australia;0.0;0.0;23.36;30.47;0.0;11;4;6;384.49899999999997;1094185.429
11/04/2024;7;11/04/2024 07:00;Australia;13.106;11.563;24.13;30.43;0.181;11;4;7;384.49899999999997;1094569.928
11/04/2024;8;11/04/2024 08:00;Australia;23.385;21.18;23.49;29.31;0.356;11;4;8;384.49899999999997;1094954.427
11/04/2024;9;11/04/2024 09:00;Australia;37.144;31.431;24.6;30.64;0.549;11;4;9;384.49899999999997;1095338.926
11/04/2024;10;11/04/2024 10:00;Australia;50.005;45.724;24.6;31.11;0.765;11;4;10;384.49899999999997;1095723.425
11/04/2024;11;11/04/2024 11:00;Australia;60.141;55.769;24.98;28.51;0.968;11;4;11;384.49899999999997;1096107.924
11/04/2024;12;11/04/2024 12:00;Australia;61.763;58.007;24.85;30.51;0.967;11;4;12;384.49899999999997;1096492.423
11/04/2024;13;11/04/2024 13:00;Australia;60.007;51.422;25.08;29.36;0.924;11;4;13;384.49899999999997;1096876.922
11/04/2024;14;11/04/2024 14:00;Australia;46.447;42.549;24.54;29.96;0.735;11;4;14;384.49899999999997;1097261.421
11/04/2024;15;11/04/2024 15:00;Australia;36.78;32.344;25.01;28.19;0.6;11;4;15;384.49899999999997;1097645.92
11/04/2024;16;11/04/2024 16:00;Australia;25.791;22.128;24.36;29.8;0.387;11;4;16;384.49899999999997;1098030.419
11/04/2024;17;11/04/2024 17:00;Australia;13.289;12.382;24.81;30.61;0.199;11;4;17;384.49899999999997;1098414.918
11/04/2024;18;11/04/2024 18:00;Australia;0.0;0.0;23.95;29.46;0.013;11;4;18;384.49899999999997;1098799.417
11/04/2024;19;11/04/2024 19:00;Australia;0.0;0.0;24.35;28.74;0.009;11;4;19;384.49899999999997;1099183.916
11/04/2024;20;11/04/2024 20:00;Australia;0.0;0.0;24.43;28.8;0.004;11;4;20;384.49899999999997;1099568.415
11/04/2024;21;11/04/2024 21:00;Australia;0.0;0.0;24.79;27.71;0.0;11;4;21;384.49899999999997;1099952.914
11/04/2024;22;11/04/2024 22:00;Australia;0.0;0.0;24.37;29.09;0.0;11;4;22;384.49899999999997;1100337.413
11/04/2024;23;11/04/2024 23:00;Australia;0.0;0.0;24.37;29.41;0.0;11;4;23;384.49899999999997;1100721.912
12/04/2024;0;12/04/2024 00:00;Norway;0.0;0.0;10.4;15.07;0.0;12;4;0;384.379;618443.827
12/04/2024;1;12/04/2024 01:00;Norway;0.0;0.0;10.63;15.88;0.014;12;4;1;384.379;618828.206
12/04/2024;2;12/04/2024 02:00;Norway;0.0;0.0;11.73;15.35;0.023;12;4;2;384.379;619212.585
12/04/2024;3;12/04/2024 03:00;Norway;0.0;0.0;10.79;16.2;0.0;12;4;3;384.379;619596.964
12/04/2024;4;12/04/2024 04:00;Norway;0.0;0.0;11.04;15.79;0.0;12;4;4;384.379;619981.343
12/04/2024;5;12/04/2024 05:00;Norway;6.57;6.065;11.29;16.18;0.143;12;4;5;384.379;620365.722
12/04/2024;6;12/04/2024 06:00;Norway;11.381;10.173;10.09;15.81;0.251;12;4;6;384.379;620750.101
12/04/2024;7;12/04/2024 07:00;Norway;17.411;15.624;10.63;15.68;0.344;12;4;7;384.379;621134.48
12/04/2024;8;12/04/2024 08:00;Norway;27.43;25.043;11.16;16.52;0.561;12;4;8;384.379;621518.8589999999
12/04/2024;9;12/04/2024 09:00;Norway;35.057;30.454;10.55;15.88;0.703;12;4;9;384.379;621903.238
12/04/2024;10;12/04/2024 10:00;Norway;44.554;41.527;10.63;15.42;0.873;12;4;10;384.379;622287.617
12/04/2024;11;12/04/2024 11:00;Norway;44.971;41.535;10.52;14.76;0.902;12;4;11;384.379;622671.996
12/04/2024;12;12/04/2024 12:00;Norway;54.381;48.763;11.35;15.02;1.047;12;4;12;384.379;623056.375
12/04/2024;13;12/04/2024 13:00;Norway;48.256;42.389;10.94;16.21;0.952;12;4;13;384.379;623440.754
12/04/2024;14;12/04/2024 14:00;Norway;39.772;35.44;11.48;15.01;0.797;12;4;14;384.379;623825.133
